material_id,protocol_split,source_csv,target_file,valid,error,formula,atom_count,tensor_norm,exact_zero,response_stratum,source_voigt_convention_valid,raw_irreps_valid,target_schema_valid,target_valid,rotations_valid,stored_reynolds_residual,reynolds_invariance_error,voigt_roundtrip_error,niggli_change_integral_error,niggli_change_determinant,basis_lattice_roundtrip_error,basis_frac_roundtrip_error,niggli_lattice_idempotence_error,niggli_frac_idempotence_error,niggli_representation_idempotent,niggli_quotient_lattice_error,niggli_quotient_frac_error,tensor_rotated_by_basis_change
JVASP-2487,test,train.csv,f570d06a43253121.pt,True,,NaMgAs,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,9.359450579449861e-34,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-249,test,train.csv,c69d6048d120ba30.pt,True,,NiSe,4,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,8.432549344557958e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-25,test,train.csv,9e78fa7fb1da8199.pt,True,,Bi2Te3,15,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-25097,test,val.csv,8cbdb9f32dce4c45.pt,True,,Ga,4,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.5413064708930624e-32,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-2550,test,train.csv,da2fd3f43d3d8cf4.pt,True,,BaAg2GeS4,16,0.9058868288993835,False,3,True,True,True,True,True,0.0,0.0,0.0,4.215538450982321e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-25515,test,train.csv,4632b4b6ef821c4c.pt,True,,KH3F4,48,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-25550,test,train.csv,ae6fb93c7c57c364.pt,True,,PHF4,24,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-25626,test,train.csv,528a67f123d053e2.pt,True,,BaSi6N8O,32,0.9144128561019897,False,3,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-25632,test,train.csv,a8635f0378aad93d.pt,True,,KBi(PS3)2,20,0.18452854454517365,False,2,True,True,True,True,True,0.0,0.0,0.0,3.382178525627557e-19,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-2565,test,train.csv,fcac45d6e9887f5d.pt,True,,KZnP,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.134102307491053e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-26078,test,train.csv,b8bfc7267540bb06.pt,True,,Na2CN2,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.5964921934331153e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-2631,test,test.csv,229b0e75afdd0fe9.pt,True,,Th2SeN2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.579288477962847e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-26316,test,train.csv,8adf1fa3220445b2.pt,True,,NdBi2ClO4,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,6.855895750647357e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-26323,test,test.csv,c9034a861e232072.pt,True,,PrBi2IO4,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.03643956914529e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-26335,test,train.csv,cd95aeb2c0ca9c11.pt,True,,TmBi2BrO4,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.331728548468031e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-26396,test,test.csv,502c967c98667b5b.pt,True,,PrBi2BrO4,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,6.261983149669155e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-26410,test,train.csv,313090b74551f414.pt,True,,LiScAs2O7,22,0.4656163454055786,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-26785,test,train.csv,47ce0b0eea36b170.pt,True,,Na2TiF6,27,0.0836072787642479,False,2,True,True,True,True,True,2.025288243724075e-18,9.62618190044088e-20,6.462348535570529e-27,3.945356766026023e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-26829,test,train.csv,dcb7874bade74466.pt,True,,NaLi3(H2N)4,32,0.06205715984106064,False,2,True,True,True,True,True,0.0,0.0,0.0,3.404424446964447e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-2697,test,train.csv,99413666ba4734f5.pt,True,,NaNbSe2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-2700,test,train.csv,ceb7996b0ad3a4c8.pt,True,,ThSeO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,9.06328567035813e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-2736,test,train.csv,6181051515d0b905.pt,True,,Li2CeN2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-27401,test,train.csv,459f4bd4d19cb366.pt,True,,NbSbRu,12,1.7853349447250366,False,4,True,True,True,True,True,8.177790533636653e-08,0.0,0.0,3.998114711885143e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-27495,test,train.csv,486a5ce032a45c06.pt,True,,Ca3TaGa3(SiO7)2,23,0.2217739075422287,False,2,True,True,True,True,True,4.5085100282449275e-05,1.4901161193847656e-08,0.0,3.3332401514484406e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-27814,test,train.csv,b55cf024f5c5ed11.pt,True,,PHF4,24,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28402,test,train.csv,1798229af7e1e578.pt,True,,MoWSe4,12,0.10373824089765549,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28422,test,test.csv,879ad514e7a4eab5.pt,True,,MoW(SeS)2,12,0.04258091002702713,False,1,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28436,test,train.csv,d5c1d9b13b16ae52.pt,True,,Cu2WSe4,14,0.6976311802864075,False,3,True,True,True,True,True,1.4353688129631337e-05,0.0,0.0,4.3626152581786864e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-28443,test,train.csv,9f60f9dad44da0b5.pt,True,,IrI3,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.904661516831367e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-28466,test,train.csv,299bd59555cea882.pt,True,,MoW2(Se2S)2,18,0.00907075498253107,False,1,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-28476,test,train.csv,5fddcc23998e4fa5.pt,True,,MoW2(Se2S)2,18,0.10548844933509827,False,2,True,True,True,True,True,0.0,0.0,0.0,1.8519086896453211e-22,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28500,test,test.csv,17d799c1bca9b192.pt,True,,MoW2(Se2S)2,18,0.20883019268512726,False,2,True,True,True,True,True,0.0,0.0,0.0,5.983648151426588e-19,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28518,test,train.csv,1aea36f38f788a0d.pt,True,,MoW2(Se2S)2,9,0.3507668972015381,False,2,True,True,True,True,True,0.0,0.0,0.0,3.51220127717789e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28529,test,train.csv,ca9bc1e15d3873ea.pt,True,,MoW2(Se2S)2,18,0.36943140625953674,False,2,True,True,True,True,True,0.0,0.0,0.0,4.7390036950719696e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28543,test,train.csv,43e6c68083457ab8.pt,True,,Mo2WS6,9,0.31922000646591187,False,2,True,True,True,True,True,2.4700685230527597e-07,1.4901161193847656e-08,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28550,test,train.csv,ab83f8d55f604049.pt,True,,Mo3(SeS2)2,9,0.3036399781703949,False,2,True,True,True,True,True,2.5968097361328546e-07,1.4901161193847656e-08,0.0,3.486151075064401e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28554,test,train.csv,00cf55a8829d3b3f.pt,True,,Te2Mo2W(SeS)2,9,0.30546414852142334,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-28573,test,train.csv,f7c4322f258d305a.pt,True,,Te4W3Se2,9,0.15567074716091156,False,2,True,True,True,True,True,1.9168544440617552e-07,7.450580596923828e-09,0.0,4.2124253291192315e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28579,test,train.csv,2d6b09ab950319ff.pt,True,,MoW(SeS)2,12,0.17439134418964386,False,2,True,True,True,True,True,5.5162633569409635e-17,6.802287093695627e-18,0.0,1.6186643264902002e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28586,test,train.csv,0dc20514cbd6db19.pt,True,,Te4MoW3(SeS)2,12,0.19865962862968445,False,2,True,True,True,True,True,0.012734473682940006,7.450580596923828e-09,3.725290298461914e-09,5.811237538336694e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28591,test,train.csv,a14f680a0458508d.pt,True,,Mo3W(SeS3)2,24,0.022457171231508255,False,1,True,True,True,True,True,0.0,0.0,0.0,3.217317992398286e-20,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28594,test,train.csv,b56c749efca8a7d2.pt,True,,Te2MoWS2,12,0.2718352973461151,False,2,True,True,True,True,True,1.8790296962833963e-07,1.4901161193847656e-08,0.0,2.0610042581654692e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28625,test,train.csv,b9098fe14586ceea.pt,True,,MoW(SeS)2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28628,test,train.csv,8b1a3bf9a4b5fe33.pt,True,,MoW3(Se3S)2,12,0.10960876941680908,False,2,True,True,True,True,True,1.6177403949768632e-07,1.1175870895385742e-08,0.0,1.7752982837850166e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28636,test,train.csv,8085311b72ed3d5f.pt,True,,MoW(SeS)2,12,0.08778402954339981,False,2,True,True,True,True,True,4.7741618658392326e-08,3.725290298461914e-09,6.402369669354309e-19,2.0175614787309556e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28638,test,train.csv,ef915e62371183d9.pt,True,,Te4Mo3WS4,12,0.20820221304893494,False,2,True,True,True,True,True,2.0006628176361119e-07,1.4901161193847656e-08,0.0,2.0239154242490364e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28650,test,train.csv,06b19f3a5229ca1a.pt,True,,MoW(SeS)2,12,0.13067631423473358,False,2,True,True,True,True,True,1.184351745564527e-07,7.450580596923828e-09,0.0,6.134226435013687e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28676,test,train.csv,ba263f68af5ab319.pt,True,,Mo3W(SeS3)2,24,0.1151934489607811,False,2,True,True,True,True,True,0.0,0.0,0.0,1.4810777882412584e-21,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28698,test,val.csv,ec263e1427eeabdc.pt,True,,MoW(SeS)2,12,0.2904691696166992,False,2,True,True,True,True,True,1.1973176583524037e-07,3.725290298461914e-09,5.169878828456423e-26,3.4442876214128274e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28713,test,train.csv,54708c14f5644e9c.pt,True,,MoW(SeS)2,12,0.6783604621887207,False,3,True,True,True,True,True,9.825367897065007e-08,2.9802322387695312e-08,2.3283064365386963e-10,1.2820760681883814e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28761,test,train.csv,601bc7b56b23f8ba.pt,True,,Mo3W(SeS3)2,24,0.14112736284732819,False,2,True,True,True,True,True,0.0,0.0,0.0,1.4061980841874105e-22,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28769,test,val.csv,8fd11f763f6ff134.pt,True,,MoW(SeS)2,12,0.05341798812150955,False,2,True,True,True,True,True,3.8903594610124474e-18,1.4694752429609725e-19,0.0,1.7700333981054473e-17,1,1.3552527156068805e-20,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28775,test,train.csv,0a500da247f85106.pt,True,,MoSe2,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28808,test,train.csv,1ba3daff6a67cfb1.pt,True,,MoWSe4,12,0.3572883605957031,False,2,True,True,True,True,True,4.6629303085410356e-08,1.4901161193847656e-08,7.581300953330298e-21,5.3551805778003626e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28822,test,train.csv,7aaba20a6c13ca7c.pt,True,,MoW3(Se3S)2,12,0.09985870867967606,False,2,True,True,True,True,True,1.3738647908212442e-07,3.725290298461914e-09,2.2044440872720614e-19,1.6760079489379098e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28830,test,train.csv,fb13cdc402c2bb85.pt,True,,TeW2S3,24,0.04686271771788597,False,1,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-28833,test,val.csv,55e67c419224d62b.pt,True,,Te4MoW3(SeS)2,12,0.2753446400165558,False,2,True,True,True,True,True,0.03187112137675285,2.2351741790771484e-08,1.4901161193847656e-08,2.4712961131771242e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28835,test,train.csv,792479438dd97ec1.pt,True,,MoWSe4,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.58319039136077e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28849,test,train.csv,1243eb130378e226.pt,True,,Te8MoW3,12,0.15896457433700562,False,2,True,True,True,True,True,2.1637495706272603e-07,7.450580596923828e-09,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28862,test,train.csv,96d17f58ffd7a257.pt,True,,Te4MoW3(SeS)2,12,2.47806453704834,False,4,True,True,True,True,True,0.2397632747888565,1.1920928955078125e-07,3.308722450212111e-24,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28864,test,train.csv,98ef53946fb56cb2.pt,True,,MoW3(Se3S)2,12,0.054267518222332,False,2,True,True,True,True,True,2.9331016548894695e-07,1.862645149230957e-09,0.0,2.0474825264852256e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28909,test,train.csv,6d931b6c38074345.pt,True,,MoW3Se8,12,0.08594200015068054,False,2,True,True,True,True,True,2.1455456078456336e-07,3.725290298461914e-09,0.0,4.182088160861419e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28946,test,train.csv,ce67b6fb11ca26ec.pt,True,,MoW3(Se3S)2,12,0.14959591627120972,False,2,True,True,True,True,True,9.649662047195307e-08,7.450580596923828e-09,2.0679515313825692e-25,5.413996997322235e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28951,test,train.csv,549c33a83803b324.pt,True,,MoWSe4,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28966,test,train.csv,09bdcb28d200db3e.pt,True,,MoW3(Se3S)2,12,0.12360533326864243,False,2,True,True,True,True,True,2.669488310402812e-07,7.450580596923828e-09,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28968,test,train.csv,30fbc2e0f2af1d90.pt,True,,Te4MoW3(SeS)2,12,0.03065583109855652,False,1,True,True,True,True,True,2.595820376427582e-07,9.313225746154785e-10,0.0,3.495608122559562e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28983,test,train.csv,b082961884658bdd.pt,True,,Te2MoW3(SeS2)2,12,0.0860365703701973,False,2,True,True,True,True,True,3.7692753807050394e-08,1.862645149230957e-09,1.862645149230957e-09,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-28994,test,train.csv,44f9d4dd5f148957.pt,True,,Te4MoW3(SeS)2,12,0.07959847152233124,False,2,True,True,True,True,True,0.0007536719203926623,3.725290298461914e-09,0.0,2.220446049250313e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29054,test,train.csv,87f5de2b1131d6f6.pt,True,,Te8MoW3,12,0.23882827162742615,False,2,True,True,True,True,True,2.7587762474468036e-07,3.725290298461914e-09,1.862645149230957e-09,1.0102883166223386e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29057,test,train.csv,e9b9fe9f6b5b3f1a.pt,True,,Te4MoW3(SeS)2,12,0.036155521869659424,False,1,True,True,True,True,True,2.202362310299577e-07,1.862645149230957e-09,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29102,test,train.csv,8fbb19b4a59c8938.pt,True,,Te2Mo,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.065554879100974e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29115,test,train.csv,0d268233eb44f820.pt,True,,Te4Mo3WS4,12,0.04276970773935318,False,1,True,True,True,True,True,1.0681765161280055e-07,3.725290298461914e-09,1.862645149230957e-09,2.7007780571673138e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29144,test,train.csv,b8229f52b6b34ff7.pt,True,,MoW3(Se3S)2,12,0.028126031160354614,False,1,True,True,True,True,True,1.8167125404033868e-07,1.862645149230957e-09,0.0,1.1438567106732236e-17,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29148,test,train.csv,a312c5dd569f3375.pt,True,,MoW3Se8,12,0.13127562403678894,False,2,True,True,True,True,True,1.5740151582122053e-07,7.450580596923828e-09,1.2924697071141057e-26,5.394266361873291e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29165,test,train.csv,a4619975f92e04f7.pt,True,,MoW(SeS)2,12,0.16433049738407135,False,2,True,True,True,True,True,1.975425563754831e-19,1.6232547104300866e-20,0.0,9.648690539482197e-23,1,1.6940658945086007e-21,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29172,test,train.csv,8ec96211bfd6d02c.pt,True,,MoWSe4,12,0.16263164579868317,False,2,True,True,True,True,True,2.5509999090900237e-07,7.450580596923828e-09,4.1359030627651384e-25,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29292,test,val.csv,05152d34aa34d0f3.pt,True,,TbHO2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29304,test,test.csv,859a47c0135b1935.pt,True,,Nb3SiTe6,40,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29343,test,train.csv,490809f59b0e7c67.pt,True,,Zn(InS2)2,21,0.2498445063829422,False,2,True,True,True,True,True,1.5373844064470177e-07,7.450580596923828e-09,0.0,4.302302194086602e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29356,test,train.csv,8a10c4bc1e1f0e2c.pt,True,,Zn2In2S5,27,1.7058888673782349,False,4,True,True,True,True,True,0.5906205773353577,5.960464477539063e-08,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29443,test,train.csv,c79504d7ab7e74f8.pt,True,,NbIO2,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29673,test,train.csv,f26e35d017606430.pt,True,,HgBr2,9,0.00037443291512317955,False,1,True,True,True,True,True,4.574879542040905e-18,1.2114387227233704e-21,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,6.147221636491821,0.3335950000000001,False,0.0,1.1102230246251565e-16,False
JVASP-29722,test,train.csv,5bb1b8cdcbe61d27.pt,True,,FeCl3,24,5.1174092292785645,False,4,True,True,True,True,True,5.406184808000367e-17,1.5937030781708068e-16,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29784,test,train.csv,e4128d528ef195ab.pt,True,,Ni(HO)2,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,4.625658540351398e-19,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29786,test,train.csv,dfbc0612c527021e.pt,True,,Ni(HO)2,10,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.0141163584131157e-19,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-2979,test,test.csv,5f8322c22c9c4f01.pt,True,,SrTiN2,8,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.694741756455744e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-29799,test,train.csv,6527c227521d6255.pt,True,,Zn(HO)2,5,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-29801,test,train.csv,4d84708c1a28599a.pt,True,,Te(HO2)2,14,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.3105841884080138e-17,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29802,test,train.csv,655467808cb91012.pt,True,,Te(HO2)2,14,0.12115307152271271,False,2,True,True,True,True,True,0.0,0.0,0.0,7.567723426586167e-18,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29824,test,train.csv,9a2debf27b78b235.pt,True,,FeHO2,16,1.0825960636138916,False,4,True,True,True,True,True,0.0,0.0,0.0,3.456882615930897e-32,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29888,test,train.csv,25dc589c7882f432.pt,True,,ZrNCl,12,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,3.6908500797955454e-20,1,0.0,5.551115123125783e-17,0.0,0.0,True,0.0,0.0,False
JVASP-29915,test,val.csv,91d54f0d674fe05e.pt,True,,CdHClO,8,0.14509838819503784,False,2,True,True,True,True,True,8.118905725496006e-08,3.725290298461914e-09,0.0,7.179529702996345e-18,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30044,test,train.csv,0100f8208645a975.pt,True,,YbBr3,24,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30166,test,test.csv,eb5fd5468bf970ae.pt,True,,HoIO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,6.603509838854847e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30183,test,val.csv,95a7b104dca34c9e.pt,True,,TmClO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30196,test,train.csv,25b377015c2d6268.pt,True,,Ce2Dy2O7,11,0.40935656428337097,False,2,True,True,True,True,True,0.0,0.0,0.0,6.0441535213295064e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30257,test,val.csv,41fd428990cd63ad.pt,True,,VOF3,20,0.766828715801239,False,3,True,True,True,True,True,0.0,0.0,0.0,6.748127414805372e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30320,test,train.csv,57423de9c60b6054.pt,True,,Fe(CO3)2,27,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30423,test,val.csv,58f60495a02c98ef.pt,True,,CoO2,6,0.05894668027758598,False,2,True,True,True,True,True,0.0,0.0,0.0,2.5172480360338838e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30453,test,train.csv,e3a21a85d061ccc2.pt,True,,GaHO2,16,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.8394948377650892e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30472,test,test.csv,c355bd1838cd3f61.pt,True,,LuIO,6,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,8.752016324481907e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30547,test,train.csv,391733c3f0bfdb2f.pt,True,,CoS2,9,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,1.1102230246251565e-16,0.0,0.0,True,0.0,0.0,False
JVASP-30609,test,train.csv,7c9048120e105b10.pt,True,,MgSnF4,12,0.3719363808631897,False,2,True,True,True,True,True,0.0,0.0,0.0,1.1102230246251565e-16,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30724,test,train.csv,9f37f72c8858b960.pt,True,,NiO2,6,0.002588416449725628,False,1,True,True,True,True,True,0.0,0.0,0.0,4.42795600268684e-17,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
JVASP-30763,test,val.csv,bd063154bb2afd8e.pt,True,,Ta2O5,28,0.0,True,0,True,True,True,True,True,0.0,0.0,0.0,2.2707443019116564e-33,1,0.0,0.0,0.0,0.0,True,0.0,0.0,False
